type,entry_time,exit_time,entry_price,exit_price,profit,result,month
BUY,2026-03-31 15:00:00,2026-03-31 15:05:00,4613.19,4617.19,40.0,TP,2026-03
BUY,2026-03-31 15:10:00,2026-03-31 15:15:00,4622.71,4620.71,-20.0,SL,2026-03
BUY,2026-03-31 16:35:00,2026-03-31 16:40:00,4632.762,4636.762,40.0,TP,2026-03
BUY,2026-03-31 17:00:00,2026-03-31 17:05:00,4647.782,4645.782,-20.0,SL,2026-03
BUY,2026-03-31 17:10:00,2026-03-31 17:15:00,4642.992,4640.992,-20.0,SL,2026-03
BUY,2026-03-31 17:30:00,2026-03-31 17:35:00,4658.883,4656.883,-20.0,SL,2026-03
BUY,2026-03-31 17:40:00,2026-03-31 17:45:00,4660.307,4658.307,-20.0,SL,2026-03
BUY,2026-03-31 23:55:00,2026-04-01 00:00:00,4696.42,4694.42,-20.0,SL,2026-03
BUY,2026-04-01 00:15:00,2026-04-01 00:20:00,4707.455,4711.455,40.0,TP,2026-04
BUY,2026-04-01 00:25:00,2026-04-01 00:30:00,4721.691,4719.691,-20.0,SL,2026-04
BUY,2026-04-01 00:40:00,2026-04-01 00:45:00,4706.356,4710.356,40.0,TP,2026-04
BUY,2026-04-01 01:25:00,2026-04-01 01:30:00,4708.235,4706.235,-20.0,SL,2026-04
BUY,2026-04-01 05:35:00,2026-04-01 05:45:00,4700.243,4698.243,-20.0,SL,2026-04
BUY,2026-04-01 06:10:00,2026-04-01 06:15:00,4697.491,4695.491,-20.0,SL,2026-04
BUY,2026-04-01 06:20:00,2026-04-01 06:25:00,4708.781,4706.781,-20.0,SL,2026-04
BUY,2026-04-01 11:15:00,2026-04-01 11:20:00,4743.812,4741.812,-20.0,SL,2026-04
BUY,2026-04-01 11:25:00,2026-04-01 11:30:00,4744.923,4748.923,40.0,TP,2026-04
BUY,2026-04-01 11:35:00,2026-04-01 11:40:00,4756.74,4760.74,40.0,TP,2026-04
BUY,2026-04-01 14:50:00,2026-04-01 14:55:00,4767.614,4765.614,-20.0,SL,2026-04
BUY,2026-04-01 15:00:00,2026-04-01 15:05:00,4766.874,4770.874,40.0,TP,2026-04
BUY,2026-04-01 17:05:00,2026-04-01 17:10:00,4790.964,4788.964,-20.0,SL,2026-04
BUY,2026-04-01 22:45:00,2026-04-01 22:50:00,4780.498,4778.498,-20.0,SL,2026-04
BUY,2026-04-01 23:05:00,2026-04-01 23:10:00,4787.393,4791.393,40.0,TP,2026-04
BUY,2026-04-01 23:15:00,2026-04-01 23:20:00,4795.771,4793.771,-20.0,SL,2026-04
BUY,2026-04-02 00:05:00,2026-04-02 00:15:00,4790.149,4794.149,40.0,TP,2026-04
SELL,2026-04-02 01:00:00,2026-04-02 01:05:00,4743.745,4745.745,-20.0,SL,2026-04
SELL,2026-04-02 01:15:00,2026-04-02 01:20:00,4727.395,4729.395,-20.0,SL,2026-04
SELL,2026-04-02 01:25:00,2026-04-02 01:30:00,4697.07,4699.07,-20.0,SL,2026-04
SELL,2026-04-02 02:05:00,2026-04-02 02:10:00,4690.757,4692.757,-20.0,SL,2026-04
SELL,2026-04-02 05:30:00,2026-04-02 05:35:00,4651.573,4647.573,40.0,TP,2026-04
SELL,2026-04-02 05:40:00,2026-04-02 05:45:00,4634.032,4630.032,40.0,TP,2026-04
SELL,2026-04-02 05:55:00,2026-04-02 06:00:00,4594.056,4596.056,-20.0,SL,2026-04
SELL,2026-04-02 11:40:00,2026-04-02 11:45:00,4599.973,4601.973,-20.0,SL,2026-04
SELL,2026-04-02 12:05:00,2026-04-02 12:10:00,4603.262,4605.262,-20.0,SL,2026-04
SELL,2026-04-02 13:10:00,2026-04-02 13:15:00,4587.519,4589.519,-20.0,SL,2026-04
SELL,2026-04-02 13:20:00,2026-04-02 13:25:00,4582.994,4584.994,-20.0,SL,2026-04
SELL,2026-04-02 13:35:00,2026-04-02 13:40:00,4589.818,4591.818,-20.0,SL,2026-04
BUY,2026-04-02 13:45:00,2026-04-02 13:50:00,4634.154,4632.154,-20.0,SL,2026-04
BUY,2026-04-02 13:55:00,2026-04-02 14:00:00,4645.954,4643.954,-20.0,SL,2026-04
BUY,2026-04-02 14:05:00,2026-04-02 14:10:00,4647.935,4651.935,40.0,TP,2026-04
BUY,2026-04-02 14:15:00,2026-04-02 14:20:00,4660.538,4664.538,40.0,TP,2026-04
BUY,2026-04-02 14:35:00,2026-04-02 14:40:00,4687.769,4685.769,-20.0,SL,2026-04
BUY,2026-04-02 15:25:00,2026-04-02 15:30:00,4672.519,4670.519,-20.0,SL,2026-04
BUY,2026-04-02 19:00:00,2026-04-02 19:05:00,4672.155,4676.155,40.0,TP,2026-04
BUY,2026-04-02 19:50:00,2026-04-02 19:55:00,4675.11,4673.11,-20.0,SL,2026-04
BUY,2026-04-02 20:00:00,2026-04-02 20:10:00,4675.058,4673.058,-20.0,SL,2026-04
SELL,2026-04-05 22:00:00,2026-04-05 22:05:00,4637.777,4633.777,40.0,TP,2026-04
SELL,2026-04-05 22:25:00,2026-04-05 22:30:00,4636.275,4638.275,-20.0,SL,2026-04
SELL,2026-04-05 23:00:00,2026-04-05 23:05:00,4636.571,4638.571,-20.0,SL,2026-04
SELL,2026-04-05 23:15:00,2026-04-05 23:20:00,4624.852,4620.852,40.0,TP,2026-04
SELL,2026-04-05 23:25:00,2026-04-05 23:30:00,4609.844,4611.844,-20.0,SL,2026-04
SELL,2026-04-05 23:40:00,2026-04-05 23:45:00,4607.246,4609.246,-20.0,SL,2026-04
SELL,2026-04-05 23:55:00,2026-04-06 00:00:00,4610.601,4612.601,-20.0,SL,2026-04
BUY,2026-04-06 02:15:00,2026-04-06 02:20:00,4663.045,4667.045,40.0,TP,2026-04
BUY,2026-04-06 05:15:00,2026-04-06 05:20:00,4677.082,4675.082,-20.0,SL,2026-04
BUY,2026-04-06 07:45:00,2026-04-06 07:50:00,4671.834,4675.834,40.0,TP,2026-04
BUY,2026-04-06 07:55:00,2026-04-06 08:00:00,4684.819,4682.819,-20.0,SL,2026-04
BUY,2026-04-06 08:10:00,2026-04-06 08:15:00,4689.655,4687.655,-20.0,SL,2026-04
BUY,2026-04-06 08:20:00,2026-04-06 08:25:00,4692.602,4690.602,-20.0,SL,2026-04
BUY,2026-04-06 08:30:00,2026-04-06 08:35:00,4694.273,4692.273,-20.0,SL,2026-04
BUY,2026-04-06 08:40:00,2026-04-06 08:45:00,4692.835,4696.835,40.0,TP,2026-04
BUY,2026-04-06 09:00:00,2026-04-06 09:05:00,4699.014,4703.014,40.0,TP,2026-04
BUY,2026-04-06 09:10:00,2026-04-06 09:15:00,4701.074,4699.074,-20.0,SL,2026-04
BUY,2026-04-06 10:00:00,2026-04-06 10:05:00,4697.193,4695.193,-20.0,SL,2026-04
SELL,2026-04-06 15:35:00,2026-04-06 15:40:00,4655.205,4657.205,-20.0,SL,2026-04
SELL,2026-04-07 01:05:00,2026-04-07 01:10:00,4644.471,4640.471,40.0,TP,2026-04
SELL,2026-04-07 02:10:00,2026-04-07 02:15:00,4626.549,4628.549,-20.0,SL,2026-04
BUY,2026-04-07 04:30:00,2026-04-07 04:40:00,4658.584,4662.584,40.0,TP,2026-04
SELL,2026-04-07 14:00:00,2026-04-07 14:05:00,4624.676,4626.676,-20.0,SL,2026-04
SELL,2026-04-07 14:15:00,2026-04-07 14:20:00,4615.77,4617.77,-20.0,SL,2026-04
BUY,2026-04-07 16:00:00,2026-04-07 16:05:00,4662.628,4660.628,-20.0,SL,2026-04
BUY,2026-04-07 16:25:00,2026-04-07 16:30:00,4662.689,4660.689,-20.0,SL,2026-04
BUY,2026-04-07 18:25:00,2026-04-07 18:30:00,4680.343,4684.343,40.0,TP,2026-04
BUY,2026-04-07 19:15:00,2026-04-07 19:20:00,4689.876,4687.876,-20.0,SL,2026-04
BUY,2026-04-07 19:45:00,2026-04-07 19:50:00,4706.109,4704.109,-20.0,SL,2026-04
BUY,2026-04-07 22:25:00,2026-04-07 22:30:00,4735.177,4733.177,-20.0,SL,2026-04
BUY,2026-04-07 22:35:00,2026-04-07 22:40:00,4775.244,4773.244,-20.0,SL,2026-04
BUY,2026-04-07 22:50:00,2026-04-07 22:55:00,4793.796,4797.796,40.0,TP,2026-04
BUY,2026-04-07 23:15:00,2026-04-07 23:20:00,4824.386,4822.386,-20.0,SL,2026-04
SELL,2026-04-08 14:25:00,2026-04-08 14:30:00,4767.48,4763.48,40.0,TP,2026-04
SELL,2026-04-08 14:55:00,2026-04-08 15:00:00,4736.428,4738.428,-20.0,SL,2026-04
SELL,2026-04-08 15:05:00,2026-04-08 15:10:00,4742.62,4744.62,-20.0,SL,2026-04
SELL,2026-04-08 15:25:00,2026-04-08 15:30:00,4750.764,4752.764,-20.0,SL,2026-04
SELL,2026-04-08 17:30:00,2026-04-08 17:35:00,4744.859,4740.859,40.0,TP,2026-04
SELL,2026-04-08 17:45:00,2026-04-08 17:50:00,4738.225,4740.225,-20.0,SL,2026-04
SELL,2026-04-08 17:55:00,2026-04-08 18:00:00,4734.134,4736.134,-20.0,SL,2026-04
SELL,2026-04-08 18:15:00,2026-04-08 18:20:00,4729.412,4731.412,-20.0,SL,2026-04
SELL,2026-04-08 18:35:00,2026-04-08 18:40:00,4714.976,4710.976,40.0,TP,2026-04
SELL,2026-04-08 18:55:00,2026-04-08 19:00:00,4705.432,4707.432,-20.0,SL,2026-04
SELL,2026-04-08 19:15:00,2026-04-08 19:25:00,4711.452,4713.452,-20.0,SL,2026-04
SELL,2026-04-09 00:05:00,2026-04-09 00:10:00,4700.335,4702.335,-20.0,SL,2026-04
BUY,2026-04-09 07:35:00,2026-04-09 07:40:00,4729.095,4727.095,-20.0,SL,2026-04
BUY,2026-04-09 09:35:00,2026-04-09 09:40:00,4732.513,4730.513,-20.0,SL,2026-04
BUY,2026-04-09 11:15:00,2026-04-09 11:25:00,4743.017,4747.017,40.0,TP,2026-04
BUY,2026-04-09 11:35:00,2026-04-09 11:45:00,4748.74,4752.74,40.0,TP,2026-04
BUY,2026-04-09 12:30:00,2026-04-09 12:35:00,4742.268,4740.268,-20.0,SL,2026-04
BUY,2026-04-09 13:35:00,2026-04-09 13:40:00,4770.201,4774.201,40.0,TP,2026-04
BUY,2026-04-09 14:00:00,2026-04-09 14:05:00,4772.603,4770.603,-20.0,SL,2026-04
BUY,2026-04-09 14:20:00,2026-04-09 14:25:00,4770.275,4768.275,-20.0,SL,2026-04
BUY,2026-04-09 15:15:00,2026-04-09 15:20:00,4783.096,4781.096,-20.0,SL,2026-04
BUY,2026-04-09 15:30:00,2026-04-09 15:35:00,4791.917,4789.917,-20.0,SL,2026-04
BUY,2026-04-09 15:50:00,2026-04-09 15:55:00,4788.024,4786.024,-20.0,SL,2026-04
BUY,2026-04-09 16:15:00,2026-04-09 16:20:00,4795.2,4793.2,-20.0,SL,2026-04
BUY,2026-04-09 16:50:00,2026-04-09 17:05:00,4788.311,4792.311,40.0,TP,2026-04
SELL,2026-04-09 23:10:00,2026-04-09 23:15:00,4759.392,4761.392,-20.0,SL,2026-04
SELL,2026-04-09 23:20:00,2026-04-09 23:30:00,4758.016,4760.016,-20.0,SL,2026-04
SELL,2026-04-10 00:00:00,2026-04-10 00:05:00,4757.295,4753.295,40.0,TP,2026-04
SELL,2026-04-10 00:40:00,2026-04-10 00:50:00,4755.662,4757.662,-20.0,SL,2026-04
SELL,2026-04-10 06:10:00,2026-04-10 06:15:00,4756.156,4752.156,40.0,TP,2026-04
SELL,2026-04-10 06:35:00,2026-04-10 06:45:00,4752.407,4748.407,40.0,TP,2026-04
SELL,2026-04-10 07:10:00,2026-04-10 07:15:00,4747.09,4749.09,-20.0,SL,2026-04
SELL,2026-04-10 07:50:00,2026-04-10 08:00:00,4750.899,4752.899,-20.0,SL,2026-04
SELL,2026-04-10 08:45:00,2026-04-10 08:50:00,4735.72,4731.72,40.0,TP,2026-04
BUY,2026-04-10 11:20:00,2026-04-10 11:25:00,4760.841,4758.841,-20.0,SL,2026-04
BUY,2026-04-10 11:35:00,2026-04-10 11:40:00,4761.386,4765.386,40.0,TP,2026-04
BUY,2026-04-10 11:55:00,2026-04-10 12:00:00,4768.056,4766.056,-20.0,SL,2026-04
BUY,2026-04-10 12:10:00,2026-04-10 12:15:00,4766.555,4770.555,40.0,TP,2026-04
BUY,2026-04-10 12:25:00,2026-04-10 12:30:00,4762.369,4766.369,40.0,TP,2026-04
BUY,2026-04-10 12:55:00,2026-04-10 13:00:00,4771.927,4769.927,-20.0,SL,2026-04
BUY,2026-04-10 13:05:00,2026-04-10 13:10:00,4774.305,4772.305,-20.0,SL,2026-04
BUY,2026-04-10 13:20:00,2026-04-10 13:25:00,4775.924,4779.924,40.0,TP,2026-04
BUY,2026-04-10 18:30:00,2026-04-10 18:35:00,4771.033,4769.033,-20.0,SL,2026-04
BUY,2026-04-10 19:15:00,2026-04-10 19:20:00,4769.026,4767.026,-20.0,SL,2026-04
SELL,2026-04-10 20:20:00,2026-04-10 20:25:00,4748.606,4744.606,40.0,TP,2026-04
SELL,2026-04-12 22:15:00,2026-04-12 22:20:00,4669.146,4671.146,-20.0,SL,2026-04
SELL,2026-04-12 22:25:00,2026-04-12 22:30:00,4647.605,4649.605,-20.0,SL,2026-04
BUY,2026-04-13 05:55:00,2026-04-13 06:00:00,4729.518,4727.518,-20.0,SL,2026-04
BUY,2026-04-13 06:15:00,2026-04-13 06:20:00,4728.789,4726.789,-20.0,SL,2026-04
BUY,2026-04-13 06:25:00,2026-04-13 06:30:00,4731.499,4729.499,-20.0,SL,2026-04
BUY,2026-04-13 07:00:00,2026-04-13 07:05:00,4737.163,4735.163,-20.0,SL,2026-04
BUY,2026-04-13 07:15:00,2026-04-13 07:25:00,4731.086,4729.086,-20.0,SL,2026-04
SELL,2026-04-13 12:20:00,2026-04-13 12:25:00,4707.41,4709.41,-20.0,SL,2026-04
BUY,2026-04-13 13:10:00,2026-04-13 13:15:00,4734.075,4732.075,-20.0,SL,2026-04
BUY,2026-04-13 13:25:00,2026-04-13 13:30:00,4733.057,4731.057,-20.0,SL,2026-04
BUY,2026-04-13 13:45:00,2026-04-13 13:50:00,4739.085,4737.085,-20.0,SL,2026-04
BUY,2026-04-13 13:55:00,2026-04-13 14:00:00,4730.649,4728.649,-20.0,SL,2026-04
BUY,2026-04-13 22:25:00,2026-04-13 22:35:00,4748.412,4746.412,-20.0,SL,2026-04
BUY,2026-04-13 22:40:00,2026-04-13 22:50:00,4750.527,4754.527,40.0,TP,2026-04
BUY,2026-04-13 22:55:00,2026-04-13 23:00:00,4757.786,4761.786,40.0,TP,2026-04
BUY,2026-04-13 23:35:00,2026-04-13 23:50:00,4759.483,4757.483,-20.0,SL,2026-04
BUY,2026-04-14 00:30:00,2026-04-14 00:35:00,4766.227,4770.227,40.0,TP,2026-04
BUY,2026-04-14 01:05:00,2026-04-14 01:10:00,4775.208,4773.208,-20.0,SL,2026-04
BUY,2026-04-14 01:35:00,2026-04-14 01:40:00,4768.319,4772.319,40.0,TP,2026-04
BUY,2026-04-14 06:50:00,2026-04-14 06:55:00,4778.67,4782.67,40.0,TP,2026-04
BUY,2026-04-14 07:00:00,2026-04-14 07:05:00,4786.849,4790.849,40.0,TP,2026-04
BUY,2026-04-14 07:35:00,2026-04-14 07:40:00,4777.655,4775.655,-20.0,SL,2026-04
SELL,2026-04-14 10:35:00,2026-04-14 10:40:00,4763.124,4765.124,-20.0,SL,2026-04
SELL,2026-04-14 10:55:00,2026-04-14 11:00:00,4768.531,4770.531,-20.0,SL,2026-04
BUY,2026-04-14 13:20:00,2026-04-14 13:25:00,4791.413,4789.413,-20.0,SL,2026-04
BUY,2026-04-14 13:30:00,2026-04-14 13:35:00,4793.898,4791.898,-20.0,SL,2026-04
BUY,2026-04-14 13:40:00,2026-04-14 13:45:00,4792.939,4790.939,-20.0,SL,2026-04
BUY,2026-04-14 17:05:00,2026-04-14 17:10:00,4829.172,4827.172,-20.0,SL,2026-04
BUY,2026-04-14 17:20:00,2026-04-14 17:25:00,4830.646,4828.646,-20.0,SL,2026-04
BUY,2026-04-14 17:30:00,2026-04-14 17:35:00,4831.545,4835.545,40.0,TP,2026-04
BUY,2026-04-14 19:55:00,2026-04-14 20:05:00,4844.608,4842.608,-20.0,SL,2026-04
BUY,2026-04-14 22:00:00,2026-04-14 22:05:00,4849.112,4847.112,-20.0,SL,2026-04
BUY,2026-04-15 01:15:00,2026-04-15 01:20:00,4864.066,4862.066,-20.0,SL,2026-04
BUY,2026-04-15 01:25:00,2026-04-15 01:30:00,4850.91,4848.91,-20.0,SL,2026-04
SELL,2026-04-15 02:50:00,2026-04-15 03:00:00,4824.334,4820.334,40.0,TP,2026-04
SELL,2026-04-15 03:20:00,2026-04-15 03:25:00,4822.829,4824.829,-20.0,SL,2026-04
SELL,2026-04-15 03:55:00,2026-04-15 04:10:00,4824.042,4826.042,-20.0,SL,2026-04
SELL,2026-04-15 06:20:00,2026-04-15 06:25:00,4814.661,4816.661,-20.0,SL,2026-04
SELL,2026-04-15 10:00:00,2026-04-15 10:05:00,4795.593,4797.593,-20.0,SL,2026-04
SELL,2026-04-15 10:15:00,2026-04-15 10:20:00,4795.065,4797.065,-20.0,SL,2026-04
SELL,2026-04-15 20:50:00,2026-04-15 20:55:00,4788.42,4790.42,-20.0,SL,2026-04
BUY,2026-04-15 22:45:00,2026-04-15 22:50:00,4804.094,4808.094,40.0,TP,2026-04
BUY,2026-04-15 23:00:00,2026-04-15 23:15:00,4809.328,4813.328,40.0,TP,2026-04
BUY,2026-04-15 23:20:00,2026-04-15 23:30:00,4815.194,4819.194,40.0,TP,2026-04
BUY,2026-04-16 04:35:00,2026-04-16 05:00:00,4829.543,4833.543,40.0,TP,2026-04
BUY,2026-04-16 05:15:00,2026-04-16 05:20:00,4835.555,4833.555,-20.0,SL,2026-04
BUY,2026-04-16 05:45:00,2026-04-16 05:50:00,4827.411,4825.411,-20.0,SL,2026-04
SELL,2026-04-16 08:05:00,2026-04-16 08:10:00,4811.0,4813.0,-20.0,SL,2026-04
SELL,2026-04-16 08:30:00,2026-04-16 08:35:00,4808.163,4810.163,-20.0,SL,2026-04
BUY,2026-04-16 11:50:00,2026-04-16 11:55:00,4818.291,4822.291,40.0,TP,2026-04
SELL,2026-04-16 13:50:00,2026-04-16 13:55:00,4794.529,4796.529,-20.0,SL,2026-04
SELL,2026-04-16 14:15:00,2026-04-16 14:20:00,4794.633,4796.633,-20.0,SL,2026-04
SELL,2026-04-16 14:35:00,2026-04-16 14:40:00,4790.044,4786.044,40.0,TP,2026-04
SELL,2026-04-16 14:55:00,2026-04-16 15:00:00,4788.704,4790.704,-20.0,SL,2026-04
SELL,2026-04-16 15:15:00,2026-04-16 15:20:00,4803.593,4805.593,-20.0,SL,2026-04
SELL,2026-04-16 15:25:00,2026-04-16 15:30:00,4801.776,4803.776,-20.0,SL,2026-04
SELL,2026-04-17 01:05:00,2026-04-17 01:10:00,4783.414,4779.414,40.0,TP,2026-04
SELL,2026-04-17 01:20:00,2026-04-17 01:25:00,4774.36,4776.36,-20.0,SL,2026-04
BUY,2026-04-17 04:35:00,2026-04-17 04:55:00,4799.259,4803.259,40.0,TP,2026-04
BUY,2026-04-17 05:05:00,2026-04-17 05:15:00,4804.396,4802.396,-20.0,SL,2026-04
BUY,2026-04-17 08:40:00,2026-04-17 08:45:00,4796.625,4794.625,-20.0,SL,2026-04
BUY,2026-04-17 08:55:00,2026-04-17 09:00:00,4795.737,4799.737,40.0,TP,2026-04
BUY,2026-04-17 09:15:00,2026-04-17 09:45:00,4795.443,4793.443,-20.0,SL,2026-04
BUY,2026-04-17 11:45:00,2026-04-17 11:50:00,4805.804,4803.804,-20.0,SL,2026-04
BUY,2026-04-17 12:00:00,2026-04-17 12:10:00,4803.756,4801.756,-20.0,SL,2026-04
BUY,2026-04-17 12:15:00,2026-04-17 12:20:00,4805.65,4809.65,40.0,TP,2026-04
SELL,2026-04-17 20:35:00,2026-04-17 20:40:00,4842.067,4838.067,40.0,TP,2026-04
SELL,2026-04-20 04:40:00,2026-04-20 04:45:00,4787.236,4789.236,-20.0,SL,2026-04
SELL,2026-04-20 05:05:00,2026-04-20 05:15:00,4787.025,4789.025,-20.0,SL,2026-04
SELL,2026-04-20 05:40:00,2026-04-20 05:45:00,4780.877,4782.877,-20.0,SL,2026-04
SELL,2026-04-20 06:15:00,2026-04-20 06:30:00,4787.464,4789.464,-20.0,SL,2026-04
BUY,2026-04-20 10:15:00,2026-04-20 10:20:00,4800.047,4798.047,-20.0,SL,2026-04
BUY,2026-04-20 11:45:00,2026-04-20 11:50:00,4801.528,4805.528,40.0,TP,2026-04
BUY,2026-04-20 11:55:00,2026-04-20 12:00:00,4810.288,4808.288,-20.0,SL,2026-04
BUY,2026-04-20 12:10:00,2026-04-20 12:15:00,4811.141,4809.141,-20.0,SL,2026-04
BUY,2026-04-20 13:05:00,2026-04-20 13:10:00,4811.115,4815.115,40.0,TP,2026-04
BUY,2026-04-20 13:25:00,2026-04-20 13:30:00,4824.104,4822.104,-20.0,SL,2026-04
BUY,2026-04-20 13:40:00,2026-04-20 13:45:00,4822.26,4820.26,-20.0,SL,2026-04
BUY,2026-04-20 14:20:00,2026-04-20 14:25:00,4825.465,4823.465,-20.0,SL,2026-04
BUY,2026-04-20 22:05:00,2026-04-20 22:30:00,4829.67,4827.67,-20.0,SL,2026-04
BUY,2026-04-20 22:40:00,2026-04-20 22:50:00,4830.532,4828.532,-20.0,SL,2026-04
BUY,2026-04-20 23:10:00,2026-04-20 23:15:00,4825.725,4823.725,-20.0,SL,2026-04
SELL,2026-04-21 13:05:00,2026-04-21 13:10:00,4768.084,4770.084,-20.0,SL,2026-04
SELL,2026-04-21 14:40:00,2026-04-21 14:45:00,4745.162,4741.162,40.0,TP,2026-04
SELL,2026-04-21 15:00:00,2026-04-21 15:05:00,4734.506,4736.506,-20.0,SL,2026-04
SELL,2026-04-21 15:20:00,2026-04-21 15:25:00,4750.078,4746.078,40.0,TP,2026-04
SELL,2026-04-21 16:25:00,2026-04-21 16:30:00,4720.852,4722.852,-20.0,SL,2026-04
SELL,2026-04-21 16:40:00,2026-04-21 16:50:00,4721.024,4717.024,40.0,TP,2026-04
SELL,2026-04-21 17:05:00,2026-04-21 17:10:00,4710.222,4706.222,40.0,TP,2026-04
SELL,2026-04-21 19:40:00,2026-04-21 19:45:00,4671.413,4673.413,-20.0,SL,2026-04
SELL,2026-04-21 20:00:00,2026-04-21 20:05:00,4676.737,4678.737,-20.0,SL,2026-04
BUY,2026-04-22 00:00:00,2026-04-22 00:05:00,4743.225,4741.225,-20.0,SL,2026-04
BUY,2026-04-22 00:30:00,2026-04-22 00:40:00,4744.991,4742.991,-20.0,SL,2026-04
BUY,2026-04-22 01:30:00,2026-04-22 01:35:00,4747.966,4751.966,40.0,TP,2026-04
BUY,2026-04-22 01:45:00,2026-04-22 02:00:00,4752.602,4750.602,-20.0,SL,2026-04
BUY,2026-04-22 02:10:00,2026-04-22 02:15:00,4755.501,4753.501,-20.0,SL,2026-04
BUY,2026-04-22 02:50:00,2026-04-22 03:00:00,4755.136,4753.136,-20.0,SL,2026-04
BUY,2026-04-22 03:15:00,2026-04-22 03:25:00,4758.506,4762.506,40.0,TP,2026-04
BUY,2026-04-22 06:25:00,2026-04-22 06:30:00,4766.89,4764.89,-20.0,SL,2026-04
SELL,2026-04-22 10:00:00,2026-04-22 10:05:00,4748.963,4750.963,-20.0,SL,2026-04
SELL,2026-04-22 12:45:00,2026-04-22 12:50:00,4744.247,4746.247,-20.0,SL,2026-04
SELL,2026-04-22 12:55:00,2026-04-22 13:00:00,4744.318,4746.318,-20.0,SL,2026-04
SELL,2026-04-22 13:10:00,2026-04-22 13:15:00,4742.268,4744.268,-20.0,SL,2026-04
SELL,2026-04-22 13:30:00,2026-04-22 13:35:00,4744.983,4746.983,-20.0,SL,2026-04
SELL,2026-04-22 14:30:00,2026-04-22 14:35:00,4736.077,4738.077,-20.0,SL,2026-04
SELL,2026-04-22 14:40:00,2026-04-22 14:45:00,4733.044,4735.044,-20.0,SL,2026-04
SELL,2026-04-22 14:55:00,2026-04-22 15:00:00,4735.753,4737.753,-20.0,SL,2026-04
SELL,2026-04-22 15:15:00,2026-04-22 15:25:00,4733.433,4735.433,-20.0,SL,2026-04
SELL,2026-04-22 15:30:00,2026-04-22 15:35:00,4732.803,4728.803,40.0,TP,2026-04
SELL,2026-04-22 16:10:00,2026-04-22 16:15:00,4730.347,4726.347,40.0,TP,2026-04
SELL,2026-04-22 22:25:00,2026-04-22 22:45:00,4732.986,4728.986,40.0,TP,2026-04
SELL,2026-04-22 22:55:00,2026-04-22 23:10:00,4726.047,4728.047,-20.0,SL,2026-04
SELL,2026-04-22 23:20:00,2026-04-22 23:55:00,4726.62,4728.62,-20.0,SL,2026-04
SELL,2026-04-23 00:00:00,2026-04-23 00:05:00,4721.646,4717.646,40.0,TP,2026-04
SELL,2026-04-23 00:10:00,2026-04-23 00:15:00,4699.352,4701.352,-20.0,SL,2026-04
BUY,2026-04-23 00:30:00,2026-04-23 00:35:00,4746.669,4744.669,-20.0,SL,2026-04
BUY,2026-04-23 00:45:00,2026-04-23 00:50:00,4747.427,4751.427,40.0,TP,2026-04
SELL,2026-04-23 09:00:00,2026-04-23 09:05:00,4696.902,4698.902,-20.0,SL,2026-04
SELL,2026-04-23 09:45:00,2026-04-23 09:50:00,4698.922,4700.922,-20.0,SL,2026-04
SELL,2026-04-23 10:05:00,2026-04-23 10:10:00,4691.481,4687.481,40.0,TP,2026-04
SELL,2026-04-23 10:40:00,2026-04-23 10:45:00,4690.767,4692.767,-20.0,SL,2026-04
SELL,2026-04-23 17:15:00,2026-04-23 17:20:00,4708.678,4710.678,-20.0,SL,2026-04
SELL,2026-04-23 17:35:00,2026-04-23 17:40:00,4698.703,4694.703,40.0,TP,2026-04
SELL,2026-04-23 18:05:00,2026-04-23 18:10:00,4710.612,4712.612,-20.0,SL,2026-04
SELL,2026-04-23 18:35:00,2026-04-23 18:40:00,4714.137,4710.137,40.0,TP,2026-04
SELL,2026-04-24 02:20:00,2026-04-24 02:30:00,4684.926,4686.926,-20.0,SL,2026-04
SELL,2026-04-24 02:35:00,2026-04-24 02:45:00,4683.48,4679.48,40.0,TP,2026-04
BUY,2026-04-24 07:45:00,2026-04-24 07:55:00,4690.754,4694.754,40.0,TP,2026-04
BUY,2026-04-24 08:15:00,2026-04-24 08:20:00,4693.093,4697.093,40.0,TP,2026-04
BUY,2026-04-24 08:35:00,2026-04-24 08:45:00,4688.198,4692.198,40.0,TP,2026-04
BUY,2026-04-24 09:10:00,2026-04-24 09:15:00,4695.105,4693.105,-20.0,SL,2026-04
BUY,2026-04-24 11:50:00,2026-04-24 12:05:00,4706.244,4704.244,-20.0,SL,2026-04
BUY,2026-04-24 12:10:00,2026-04-24 12:15:00,4708.568,4706.568,-20.0,SL,2026-04
SELL,2026-04-24 20:00:00,2026-04-24 20:10:00,4711.448,4707.448,40.0,TP,2026-04
SELL,2026-04-24 20:30:00,2026-04-24 20:35:00,4705.606,4707.606,-20.0,SL,2026-04
SELL,2026-04-26 22:05:00,2026-04-26 22:10:00,4681.582,4683.582,-20.0,SL,2026-04
SELL,2026-04-26 22:20:00,2026-04-26 22:25:00,4684.871,4686.871,-20.0,SL,2026-04
SELL,2026-04-26 22:30:00,2026-04-26 22:35:00,4683.65,4685.65,-20.0,SL,2026-04
SELL,2026-04-26 22:40:00,2026-04-26 23:00:00,4684.478,4680.478,40.0,TP,2026-04
BUY,2026-04-27 02:35:00,2026-04-27 02:45:00,4712.252,4716.252,40.0,TP,2026-04
BUY,2026-04-27 02:50:00,2026-04-27 02:55:00,4721.295,4719.295,-20.0,SL,2026-04
